Weight class,Method,time
"['Welterweight', 'Bantamweight', 'Welterweight', 'Bantamweight', 'Heavyweight', 'Welterweight', ""Women's Bantamweight"", 'Catch Weight', ""Women's Flyweight"", 'Middleweight', 'Flyweight', 'Catch Weight']","['U-DEC', 'U-DEC', 'U-DEC', 'KO/TKO', 'KO/TKO', 'U-DEC', 'U-DEC', 'U-DEC', 'U-DEC', 'U-DEC', 'SUB', 'U-DEC']","[('5', '5:00'), ('3', '5:00'), ('3', '5:00'), ('1', '3:47'), ('2', '4:31'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('1', '3:18'), ('3', '5:00')]"
"['Featherweight', 'Welterweight', 'Welterweight', 'Middleweight', 'Middleweight', ""Women's Bantamweight"", 'Heavyweight', 'Welterweight', ""Women's Bantamweight"", 'Featherweight']","['U-DEC', 'U-DEC', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'U-DEC', 'S-DEC', 'S-DEC', 'U-DEC', 'U-DEC']","[('5', '5:00'), ('3', '5:00'), ('1', '4:25'), ('1', '2:12'), ('1', '4:48'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00')]"
"['Welterweight', 'Welterweight', 'Light Heavyweight', ""Women's Flyweight"", 'Flyweight', 'Featherweight', 'Middleweight', 'Bantamweight', 'Flyweight', 'Middleweight', 'Flyweight', 'Lightweight', 'Bantamweight', ""Women's Flyweight""]","['U-DEC', 'KO/TKO', 'KO/TKO', 'U-DEC', 'S-DEC', 'U-DEC', 'SUB', 'SUB', 'U-DEC', 'U-DEC', 'U-DEC', 'U-DEC', 'SUB', 'KO/TKO']","[('5', '5:00'), ('1', '2:35'), ('2', '0:39'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('2', '1:41'), ('2', '4:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('2', '3:39'), ('2', '4:08')]"
"['Lightweight', 'Lightweight', ""Women's Flyweight"", 'Middleweight', ""Women's Strawweight"", 'Lightweight', 'Middleweight', ""Women's Bantamweight"", 'Light Heavyweight', 'Catch Weight', 'Flyweight']","['KO/TKO', 'KO/TKO', 'U-DEC', 'KO/TKO', 'KO/TKO', 'U-DEC', 'U-DEC', 'SUB', 'U-DEC', 'S-DEC', 'U-DEC']","[('2', '2:32'), ('1', '2:30'), ('3', '5:00'), ('3', '2:59'), ('2', '0:54'), ('3', '5:00'), ('3', '5:00'), ('3', '3:39'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00')]"
"['Heavyweight', 'Bantamweight', 'Lightweight', 'Flyweight', 'Lightweight', 'Light Heavyweight', 'Catch Weight', ""Women's Bantamweight"", ""Women's Flyweight"", 'Featherweight', 'Featherweight', 'Featherweight']","['KO/TKO', 'KO/TKO', 'U-DEC', 'U-DEC', 'S-DEC', 'SUB', 'KO/TKO', 'U-DEC', 'U-DEC', 'U-DEC', 'U-DEC', 'KO/TKO']","[('2', '2:06'), ('1', '0:28'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('2', '4:52'), ('2', '3:38'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('1', '0:26')]"
"['Welterweight', ""Women's Flyweight"", 'Middleweight', 'Featherweight', 'Middleweight', 'Middleweight', 'Welterweight', ""Women's Strawweight"", 'Catch Weight', 'Welterweight']","['KO/TKO', 'U-DEC', 'U-DEC', 'U-DEC', 'SUB', 'SUB', 'U-DEC', 'SUB', 'U-DEC', 'U-DEC']","[('3', '0:34'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '4:17'), ('2', '1:53'), ('3', '5:00'), ('1', '3:18'), ('3', '5:00'), ('3', '5:00')]"
"['Heavyweight', ""Women's Bantamweight"", 'Featherweight', 'Heavyweight', 'Middleweight', 'Heavyweight', 'Featherweight', 'Bantamweight', 'Featherweight', ""Women's Flyweight"", 'Bantamweight', 'Heavyweight']","['KO/TKO', 'U-DEC', 'U-DEC', 'KO/TKO', 'M-DEC', 'SUB', 'U-DEC', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'KO/TKO']","[('2', '1:26'), ('3', '5:00'), ('3', '5:00'), ('1', '1:55'), ('3', '5:00'), ('2', '1:09'), ('3', '5:00'), ('1', '4:44'), ('1', '0:56'), ('2', '3:41'), ('1', '3:05'), ('2', '4:32')]"
"['Heavyweight', 'Light Heavyweight', ""Women's Flyweight"", 'Bantamweight', 'Featherweight', 'Lightweight', ""Women's Bantamweight"", 'Bantamweight', 'Light Heavyweight']","['U-DEC', 'U-DEC', 'M-DEC', 'U-DEC', 'U-DEC', 'U-DEC', 'U-DEC', 'KO/TKO', 'U-DEC']","[('5', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '2:38'), ('3', '5:00')]"
"['Light Heavyweight', ""Women's Featherweight"", 'Bantamweight', 'Lightweight', 'Light Heavyweight', 'Bantamweight', 'Bantamweight', 'Flyweight', 'Flyweight', 'Flyweight', 'Light Heavyweight', 'Welterweight', ""Women's Strawweight"", 'Lightweight', 'Bantamweight']","['U-DEC', 'SUB', 'DQ', 'SUB', 'U-DEC', 'S-DEC', 'U-DEC', 'U-DEC', 'KO/TKO', 'U-DEC', 'KO/TKO', 'SUB', 'KO/TKO', 'KO/TKO', 'KO/TKO']","[('5', '5:00'), ('1', '2:03'), ('4', '4:29'), ('3', '1:37'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('1', '4:55'), ('3', '5:00'), ('2', '3:19'), ('3', '3:28'), ('1', '3:39'), ('1', '1:40'), ('2', '0:47')]"
"['Welterweight', 'Light Heavyweight', 'Featherweight', 'Bantamweight', 'Flyweight', 'Middleweight', ""Women's Strawweight"", 'Featherweight', 'Bantamweight', 'Lightweight', ""Women's Flyweight"", ""Women's Strawweight"", 'Welterweight']","['CNC', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'S-DEC', 'CNC', 'U-DEC', 'KO/TKO', 'SUB', 'U-DEC', 'S-DEC', 'U-DEC', 'KO/TKO']","[('2', '0:18'), ('1', '1:11'), ('1', '0:22'), ('2', '3:03'), ('3', '5:00'), ('1', '4:37'), ('3', '5:00'), ('3', '4:31'), ('2', '3:09'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('1', '0:16')]"
"['Middleweight', 'Welterweight', ""Women's Strawweight"", 'Bantamweight', 'Heavyweight', ""Women's Bantamweight"", 'Lightweight', 'Middleweight', 'Bantamweight', 'Flyweight']","['U-DEC', 'KO/TKO', 'U-DEC', 'KO/TKO', 'KO/TKO', 'U-DEC', 'KO/TKO', 'U-DEC', 'KO/TKO', 'KO/TKO']","[('5', '5:00'), ('1', '2:20'), ('3', '5:00'), ('3', '0:27'), ('1', '0:49'), ('3', '5:00'), ('3', '4:59'), ('3', '5:00'), ('1', '1:58'), ('2', '2:56')]"
"['Heavyweight', 'Welterweight', 'Bantamweight', ""Women's Flyweight"", 'Lightweight', 'Light Heavyweight', 'Welterweight', 'Light Heavyweight', 'Featherweight', 'Middleweight']","['KO/TKO', 'SUB', 'KO/TKO', 'U-DEC', 'KO/TKO', 'SUB', 'U-DEC', 'S-DEC', 'U-DEC', 'KO/TKO']","[('2', '0:52'), ('1', '3:56'), ('3', '3:52'), ('3', '5:00'), ('1', '0:46'), ('1', '1:11'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '4:56')]"
"['Middleweight', 'Featherweight', 'Middleweight', ""Women's Strawweight"", 'Welterweight', 'Lightweight', 'Lightweight', 'Lightweight', 'Heavyweight', 'Bantamweight', 'Featherweight', 'Light Heavyweight', 'Welterweight']","['U-DEC', 'U-DEC', 'SUB', 'SUB', 'U-DEC', 'U-DEC', 'KO/TKO', 'S-DEC', 'KO/TKO', 'S-DEC', 'U-DEC', 'U-DEC', 'SUB']","[('5', '5:00'), ('3', '5:00'), ('2', '2:07'), ('1', '4:48'), ('3', '5:00'), ('3', '5:00'), ('2', '1:22'), ('3', '5:00'), ('1', '3:02'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('2', '0:26')]"
"['Middleweight', 'Heavyweight', 'Middleweight', ""Women's Flyweight"", 'Lightweight', 'Heavyweight', ""Women's Strawweight"", 'Middleweight', 'Lightweight', 'Bantamweight']","['U-DEC', 'U-DEC', 'U-DEC', 'S-DEC', 'S-DEC', 'S-DEC', 'S-DEC', 'SUB', 'U-DEC', 'KO/TKO']","[('5', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '1:05'), ('3', '5:00'), ('1', '2:00'), ('3', '5:00'), ('2', '1:31')]"
"['Welterweight', ""Women's Strawweight"", ""Women's Flyweight"", 'Middleweight', 'Light Heavyweight', 'Welterweight', 'Welterweight', 'Middleweight', 'Featherweight', 'Bantamweight', 'Lightweight', 'Flyweight', ""Women's Strawweight""]","['KO/TKO', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'SUB', 'S-DEC', 'SUB', 'U-DEC', 'KO/TKO', 'U-DEC', 'U-DEC', 'KO/TKO']","[('2', '1:02'), ('1', '1:18'), ('2', '3:19'), ('1', '0:17'), ('1', '5:00'), ('1', '2:50'), ('3', '5:00'), ('1', '4:55'), ('3', '5:00'), ('1', '0:50'), ('3', '5:00'), ('3', '5:00'), ('2', '1:28')]"
"['Light Heavyweight', 'Featherweight', 'Light Heavyweight', 'Middleweight', 'Bantamweight', ""Women's Strawweight"", 'Featherweight', ""Women's Flyweight"", ""Women's Strawweight"", 'Middleweight', 'Featherweight']","['KO/TKO', 'KO/TKO', 'S-DEC', 'U-DEC', 'U-DEC', 'DQ', 'S-DEC', 'S-DEC', 'U-DEC', 'U-DEC', 'U-DEC']","[('2', '4:29'), ('1', '1:03'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('1', '4:16'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00')]"
"[""Women's Flyweight"", 'Welterweight', 'Welterweight', 'Heavyweight', 'Lightweight', 'Middleweight', 'Featherweight', 'Middleweight', 'Welterweight']","['U-DEC', 'KO/TKO', 'U-DEC', 'U-DEC', 'KO/TKO', 'U-DEC', 'U-DEC', 'M-DEC', 'SUB']","[('5', '5:00'), ('1', '4:40'), ('3', '5:00'), ('3', '5:00'), ('2', '4:51'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('1', '2:52')]"
"['Lightweight', 'Lightweight', 'Bantamweight', ""Women's Flyweight"", 'Featherweight', 'Middleweight', 'Featherweight', 'Middleweight', ""Women's Flyweight"", ""Women's Flyweight"", 'Featherweight', 'Lightweight']","['KO/TKO', 'U-DEC', 'Overturned', 'U-DEC', 'KO/TKO', 'SUB', 'S-DEC', 'KO/TKO', 'SUB', 'KO/TKO', 'U-DEC', 'SUB']","[('2', '0:19'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '1:16'), ('1', '3:59'), ('3', '5:00'), ('1', '1:04'), ('2', '4:52'), ('2', '4:51'), ('3', '5:00'), ('2', '0:59')]"
"['Bantamweight', ""Women's Strawweight"", 'Heavyweight', ""Women's Featherweight"", 'Featherweight', 'Middleweight', 'Heavyweight', 'Welterweight', 'Flyweight', 'Featherweight', 'Flyweight', 'Lightweight']","['U-DEC', 'KO/TKO', 'U-DEC', 'S-DEC', 'U-DEC', 'U-DEC', 'SUB', 'U-DEC', 'KO/TKO', 'U-DEC', 'SUB', 'U-DEC']","[('5', '5:00'), ('2', '2:58'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('2', '2:07'), ('3', '5:00'), ('1', '1:00'), ('3', '5:00'), ('1', '2:18'), ('3', '5:00')]"
"['Heavyweight', 'Heavyweight', 'Middleweight', 'Welterweight', 'Middleweight', ""Women's Flyweight"", 'Heavyweight', 'Welterweight', 'Featherweight', 'Lightweight', ""Women's Flyweight"", 'Featherweight', 'Lightweight']","['KO/TKO', 'KO/TKO', 'U-DEC', 'U-DEC', 'U-DEC', 'KO/TKO', 'S-DEC', 'U-DEC', 'U-DEC', 'CNC', 'KO/TKO', 'S-DEC', 'U-DEC']","[('1', '4:59'), ('1', '4:06'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('2', '4:27'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('2', '2:14'), ('2', '3:00'), ('3', '5:00'), ('3', '5:00')]"
"['Middleweight', 'Flyweight', 'Welterweight', 'Welterweight', 'Light Heavyweight', 'Lightweight', 'Light Heavyweight', ""Women's Flyweight"", 'Featherweight', ""Women's Bantamweight"", 'Lightweight', 'Featherweight', 'Lightweight', 'Heavyweight']","['U-DEC', 'SUB', 'U-DEC', 'U-DEC', 'KO/TKO', 'U-DEC', 'U-DEC', 'S-DEC', 'U-DEC', 'U-DEC', 'KO/TKO', 'U-DEC', 'M-DEC', 'S-DEC']","[('5', '5:00'), ('3', '2:26'), ('5', '5:00'), ('3', '5:00'), ('1', '1:59'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('1', '0:07'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00')]"
"['Featherweight', 'Heavyweight', 'Bantamweight', 'Featherweight', 'Middleweight', 'Welterweight', 'Light Heavyweight', ""Women's Strawweight"", 'Welterweight', 'Heavyweight', 'Lightweight', ""Women's Flyweight""]","['U-DEC', 'U-DEC', 'U-DEC', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'S-DEC', 'KO/TKO', 'U-DEC', 'S-DEC', 'KO/TKO', 'SUB']","[('5', '5:00'), ('3', '5:00'), ('3', '5:00'), ('1', '1:37'), ('1', '4:45'), ('2', '3:02'), ('3', '5:00'), ('2', '5:00'), ('3', '5:00'), ('3', '5:00'), ('1', '0:37'), ('3', '2:54')]"
"['Heavyweight', 'Heavyweight', 'Bantamweight', 'Featherweight', 'Welterweight', 'Lightweight', 'Light Heavyweight', 'Welterweight', 'Welterweight', 'Light Heavyweight', ""Women's Bantamweight"", 'Featherweight', 'Lightweight']","['U-DEC', 'KO/TKO', 'M-DEC', 'CNC', 'U-DEC', 'SUB', 'KO/TKO', 'SUB', 'KO/TKO', 'KO/TKO', 'SUB', 'S-DEC', 'U-DEC']","[('5', '5:00'), ('2', '2:31'), ('3', '5:00'), ('2', '0:46'), ('3', '5:00'), ('2', '4:34'), ('3', '0:20'), ('2', '2:10'), ('2', '0:30'), ('2', '0:56'), ('3', '4:19'), ('3', '5:00'), ('3', '5:00')]"
"['Lightweight', 'Welterweight', 'Heavyweight', ""Women's Bantamweight"", 'Bantamweight', 'Welterweight', 'Welterweight', 'Featherweight', 'Middleweight', ""Women's Flyweight"", 'Middleweight', 'Flyweight']","['KO/TKO', 'U-DEC', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'U-DEC', 'U-DEC', 'KO/TKO', 'KO/TKO', 'U-DEC', 'S-DEC', 'SUB']","[('1', '5:00'), ('3', '5:00'), ('1', '1:07'), ('1', '4:35'), ('3', '4:33'), ('3', '5:00'), ('3', '5:00'), ('1', '4:47'), ('2', '1:41'), ('3', '5:00'), ('3', '5:00'), ('1', '2:02')]"
"['Lightweight', ""Women's Bantamweight"", 'Lightweight', 'Middleweight', 'Featherweight', 'Welterweight', ""Women's Strawweight"", 'Bantamweight', 'Flyweight', 'Heavyweight']","['SUB', 'KO/TKO', 'SUB', 'SUB', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'U-DEC', 'U-DEC', 'KO/TKO']","[('4', '2:38'), ('3', '1:53'), ('1', '1:05'), ('3', '1:54'), ('3', '3:40'), ('1', '3:47'), ('1', '0:35'), ('3', '5:00'), ('3', '5:00'), ('2', '1:29')]"
"['Bantamweight', 'Bantamweight', 'Featherweight', ""Women's Flyweight"", 'Bantamweight', 'Middleweight', 'Middleweight', 'Welterweight', 'Bantamweight', ""Women's Flyweight"", ""Women's Strawweight""]","['S-DEC', 'M-DEC', 'KO/TKO', 'S-DEC', 'KO/TKO', 'U-DEC', 'KO/TKO', 'SUB', 'KO/TKO', 'KO/TKO', 'U-DEC']","[('5', '5:00'), ('3', '5:00'), ('2', '3:48'), ('3', '5:00'), ('2', '2:11'), ('3', '5:00'), ('2', '3:09'), ('1', '2:57'), ('2', '3:45'), ('1', '3:49'), ('3', '5:00')]"
"['Middleweight', ""Women's Strawweight"", 'Welterweight', 'Featherweight', 'Welterweight', 'Lightweight', 'Featherweight', ""Women's Strawweight"", 'Flyweight', 'Welterweight']","['U-DEC', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'M-DEC', 'U-DEC', 'M-DEC', 'U-DEC', 'U-DEC', 'KO/TKO']","[('5', '5:00'), ('1', '1:00'), ('1', '1:08'), ('2', '1:50'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('2', '4:21')]"
"['Heavyweight', 'Bantamweight', 'Welterweight', ""Women's Strawweight"", 'Bantamweight', 'Lightweight', 'Bantamweight', 'Light Heavyweight', ""Women's Strawweight"", 'Flyweight', 'Bantamweight', ""Women's Flyweight"", 'Bantamweight']","['KO/TKO', 'U-DEC', 'SUB', 'U-DEC', 'S-DEC', 'U-DEC', 'U-DEC', 'U-DEC', 'SUB', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'SUB']","[('3', '4:11'), ('3', '5:00'), ('1', '3:25'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('1', '4:32'), ('1', '4:44'), ('3', '1:16'), ('2', '5:00'), ('2', '2:35')]"
"['Middleweight', 'Lightweight', 'Heavyweight', 'Bantamweight', 'Lightweight', 'Flyweight', 'Featherweight', 'Bantamweight', ""Women's Bantamweight"", 'Light Heavyweight', 'Lightweight', 'Welterweight']","['U-DEC', 'S-DEC', 'U-DEC', 'SUB', 'U-DEC', 'SUB', 'U-DEC', 'U-DEC', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'SUB']","[('5', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '4:39'), ('3', '5:00'), ('2', '1:46'), ('3', '5:00'), ('3', '5:00'), ('1', '4:54'), ('1', '3:58'), ('3', '4:55'), ('1', '2:33')]"
"['Featherweight', 'Middleweight', 'Bantamweight', 'Welterweight', 'Middleweight', 'Middleweight', 'Middleweight', 'Middleweight', 'Light Heavyweight', ""Women's Flyweight"", 'Featherweight', 'Bantamweight']","['KO/TKO', 'SUB', 'S-DEC', 'U-DEC', 'KO/TKO', 'SUB', 'KO/TKO', 'S-DEC', 'KO/TKO', 'U-DEC', 'SUB', 'S-DEC']","[('3', '1:44'), ('2', '2:15'), ('3', '5:00'), ('3', '5:00'), ('3', '3:12'), ('2', '1:49'), ('1', '0:17'), ('3', '5:00'), ('1', '3:04'), ('3', '5:00'), ('1', '1:53'), ('3', '5:00')]"
"['Middleweight', 'Heavyweight', 'Welterweight', 'Light Heavyweight', 'Lightweight', ""Women's Flyweight"", 'Bantamweight', 'Catch Weight', 'Middleweight']","['SUB', 'KO/TKO', 'U-DEC', 'KO/TKO', 'KO/TKO', 'U-DEC', 'U-DEC', 'SUB', 'U-DEC']","[('3', '2:13'), ('1', '2:30'), ('3', '5:00'), ('2', '2:30'), ('1', '4:25'), ('3', '5:00'), ('3', '5:00'), ('3', '2:56'), ('3', '5:00')]"
"['Light Heavyweight', 'Light Heavyweight', ""Women's Flyweight"", 'Lightweight', 'Bantamweight', 'Middleweight', 'Light Heavyweight', ""Women's Bantamweight"", 'Lightweight', 'Bantamweight', ""Women's Flyweight"", 'Welterweight', 'Bantamweight', ""Women's Flyweight""]","['SUB', 'U-DEC', 'U-DEC', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'U-DEC', 'U-DEC', 'KO/TKO', 'U-DEC', 'U-DEC', 'KO/TKO', 'U-DEC', 'SUB']","[('1', '3:47'), ('3', '5:00'), ('3', '5:00'), ('1', '2:09'), ('2', '2:10'), ('3', '2:26'), ('3', '5:00'), ('3', '5:00'), ('3', '4:35'), ('3', '5:00'), ('3', '5:00'), ('1', '2:38'), ('3', '5:00'), ('1', '4:17')]"
"['Featherweight', ""Women's Flyweight"", 'Middleweight', 'Heavyweight', ""Women's Flyweight"", 'Bantamweight', 'Lightweight', 'Heavyweight', ""Women's Flyweight"", 'Lightweight', 'Middleweight', 'Welterweight', 'Featherweight']","['U-DEC', 'KO/TKO', 'KO/TKO', 'U-DEC', 'KO/TKO', 'KO/TKO', 'U-DEC', 'KO/TKO', 'U-DEC', 'SUB', 'U-DEC', 'KO/TKO', 'SUB']","[('5', '5:00'), ('4', '4:00'), ('3', '0:44'), ('3', '5:00'), ('1', '4:54'), ('2', '4:25'), ('3', '5:00'), ('2', '1:23'), ('3', '5:00'), ('1', '4:01'), ('3', '5:00'), ('1', '0:15'), ('2', '3:31')]"
"['Light Heavyweight', 'Middleweight', 'Welterweight', 'Middleweight', 'Lightweight', 'Lightweight', ""Women's Flyweight"", ""Women's Bantamweight"", 'Lightweight', 'Bantamweight', ""Women's Bantamweight"", 'Bantamweight']","['U-DEC', 'U-DEC', 'S-DEC', 'KO/TKO', 'S-DEC', 'KO/TKO', 'U-DEC', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'SUB']","[('5', '5:00'), ('1', '3:43'), ('3', '5:00'), ('3', '5:00'), ('1', '1:20'), ('3', '5:00'), ('2', '4:47'), ('3', '5:00'), ('2', '2:51'), ('1', '2:04'), ('2', '2:22'), ('2', '4:13')]"
"[""Women's Strawweight"", 'Welterweight', 'Flyweight', ""Women's Flyweight"", 'Bantamweight', 'Heavyweight', 'Featherweight', ""Women's Strawweight"", 'Lightweight']","['U-DEC', 'U-DEC', 'U-DEC', 'SUB', 'S-DEC', 'KO/TKO', 'U-DEC', 'SUB', 'KO/TKO']","[('5', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '0:53'), ('3', '5:00'), ('2', '4:43'), ('3', '5:00'), ('1', '4:14'), ('2', '1:51')]"
"[""Women's Featherweight"", 'Heavyweight', 'Lightweight', ""Women's Flyweight"", 'Featherweight', 'Middleweight', 'Welterweight', ""Women's Flyweight"", 'Bantamweight', ""Women's Strawweight""]","['U-DEC', 'U-DEC', 'KO/TKO', 'U-DEC', 'SUB', 'KO/TKO', 'S-DEC', 'U-DEC', 'KO/TKO', 'SUB']","[('5', '5:00'), ('3', '5:00'), ('2', '0:14'), ('3', '5:00'), ('3', '2:22'), ('3', '2:35'), ('3', '5:00'), ('3', '5:00'), ('1', '2:01'), ('3', '2:57')]"
"['Light Heavyweight', 'Lightweight', ""Women's Bantamweight"", 'Featherweight', 'Welterweight', 'Light Heavyweight', 'Middleweight', 'Lightweight', ""Women's Strawweight"", 'Middleweight', 'Lightweight', 'Flyweight', ""Women's Strawweight"", 'Bantamweight']","['U-DEC', 'M-DEC', 'U-DEC', 'SUB', 'S-DEC', 'KO/TKO', 'KO/TKO', 'U-DEC', 'U-DEC', 'U-DEC', 'KO/TKO', 'KO/TKO', 'U-DEC', 'U-DEC']","[('5', '5:00'), ('3', '5:00'), ('3', '5:00'), ('2', '3:31'), ('3', '5:00'), ('1', '1:18'), ('2', '3:13'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('1', '2:47'), ('2', '0:46'), ('3', '5:00'), ('3', '5:00')]"
"['Light Heavyweight', 'Bantamweight', 'Lightweight', 'Heavyweight', 'Welterweight', 'Light Heavyweight', ""Women's Strawweight"", 'Featherweight', 'Middleweight', 'Welterweight', 'Light Heavyweight', 'Featherweight', 'Middleweight', 'Flyweight']","['SUB', 'U-DEC', 'SUB', 'U-DEC', 'SUB', 'U-DEC', 'U-DEC', 'U-DEC', 'U-DEC', 'U-DEC', 'KO/TKO', 'KO/TKO', 'SUB', 'S-DEC']","[('2', '3:02'), ('5', '5:00'), ('1', '2:25'), ('3', '5:00'), ('1', '3:16'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('1', '3:31'), ('2', '0:14'), ('3', '4:46'), ('3', '5:00')]"
"['Welterweight', ""Women's Strawweight"", 'Bantamweight', 'Featherweight', 'Lightweight', 'Middleweight', 'Lightweight', 'Middleweight', 'Middleweight', 'Welterweight', 'Heavyweight', 'Light Heavyweight', 'Featherweight', 'Flyweight']","['U-DEC', 'S-DEC', 'KO/TKO', 'U-DEC', 'U-DEC', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'U-DEC', 'U-DEC', 'U-DEC']","[('5', '5:00'), ('5', '5:00'), ('3', '3:50'), ('3', '5:00'), ('3', '5:00'), ('2', '0:18'), ('1', '2:25'), ('1', '4:27'), ('2', '4:52'), ('1', '4:59'), ('2', '2:23'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00')]"
"['Featherweight', 'Heavyweight', ""Women's Featherweight"", 'Welterweight', 'Bantamweight', 'Lightweight', ""Women's Flyweight"", 'Featherweight', ""Women's Flyweight"", 'Lightweight', 'Light Heavyweight']","['U-DEC', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'KO/TKO', 'U-DEC', 'SUB', 'KO/TKO']","[('5', '5:00'), ('1', '0:32'), ('3', '4:25'), ('3', '1:02'), ('2', '1:35'), ('1', '3:01'), ('2', '5:00'), ('1', '4:30'), ('3', '5:00'), ('1', '1:48'), ('1', '3:04')]"
"[""Women's Bantamweight"", 'Welterweight', ""Women's Flyweight"", 'Bantamweight', 'Bantamweight', 'Featherweight', 'Lightweight', ""Women's Strawweight"", 'Flyweight', 'Featherweight', ""Women's Strawweight""]","['U-DEC', 'U-DEC', 'SUB', 'U-DEC', 'S-DEC', 'U-DEC', 'U-DEC', 'U-DEC', 'U-DEC', 'U-DEC', 'U-DEC']","[('5', '5:00'), ('3', '5:00'), ('1', '4:49'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00')]"
"['Bantamweight', 'Lightweight', 'Light Heavyweight', 'Lightweight', 'Middleweight', 'Welterweight', 'Middleweight', 'Flyweight', 'Welterweight', ""Women's Strawweight"", 'Light Heavyweight', 'Lightweight', 'Bantamweight']","['U-DEC', 'KO/TKO', 'KO/TKO', 'SUB', 'KO/TKO', 'U-DEC', 'KO/TKO', 'KO/TKO', 'U-DEC', 'U-DEC', 'U-DEC', 'SUB', 'KO/TKO']","[('5', '5:00'), ('3', '2:20'), ('1', '0:48'), ('2', '1:21'), ('2', '1:58'), ('3', '5:00'), ('1', '4:34'), ('1', '4:02'), ('3', '5:00'), ('3', '5:00'), ('3', '5:00'), ('3', '3:25'), ('1', '2:02')]"
"['Lightweight', ""Women's Bantamweight"", 'Welterweight', 'Flyweight', 'Bantamweight', 'Featherweight', 'Bantamweight', 'Heavyweight', 'Middleweight', 'Middleweight', ""Women's Flyweight"", 'Featherweight', 'Bantamweight', ""Women's Flyweight""]","['SUB', 'SUB', 'S-DEC', 'KO/TKO', 'KO/TKO', 'U-DEC', 'U-DEC', 'KO/TKO', 'KO/TKO', 'SUB', 'U-DEC', 'U-DEC', 'KO/TKO', 'SUB']","[('3', '1:02'), ('2', '3:26'), ('3', '5:00'), ('1', '3:21'), ('1', '4:42'), ('3', '5:00'), ('3', '5:00'), ('2', '0:26'), ('1', '1:28'), ('1', '3:13'), ('3', '5:00'), ('3', '5:00'), ('2', '4:15'), ('1', '4:59')]"
